,Symbol,Latest Bond Rating,Coupon Description,calculated_dirty_price,FULL,fv_bond
365,197038.SH,AA+,6.00%,107.67803565050868,102.4493,110.34234210626418
366,152563.SH,AA+,6%,116.82183584047449,102.663,119.7123897916369
367,167533.SH,AAA,6.00%,107.7962151465137,102.6795,110.46344574916918
368,152259.SH,AA+,6.00%,115.38767104537291,102.7452,118.24273907316089
369,175060.SH,AA+,6.00%,107.83770976935847,102.7452,110.50596708457289
370,152517.SH,AAA,6.00%,117.35043746008213,103.3699,120.25407074259691
371,188416.SH,AA+,6.00%,111.00911299585238,103.3863,113.75584118991509
372,151792.SH,AA+,6.00%,104.99792429914223,103.6329,107.5959160424083
373,178909.SH,AA+,6%,111.22781002349535,103.7973,113.97994949664653
374,152480.SH,AA+,6.00%,118.27914759170334,104.6027,121.20576019757088
375,152192.SH,AA+,6.00%,116.72972117597209,104.6027,119.61799590933654
376,178592.SH,AAA,6.00%,108.77532497243683,104.6027,111.4667819515705
377,178350.SH,AAA,6.00%,111.72022498863376,104.7178,114.48454841706054
378,188090.SH,AA+,6.00%,111.72022498863376,103.4978,114.48454841706054
379,166664.SH,AA+,6%,108.83071014000195,104.7507,111.52353752916035
380,152424.SH,AA+,6.00%,118.71601458128075,105.1781,121.65343670399734
381,122713.SH,AAA,6.00%,105.67029129020789,105.2603,108.28491958989059
382,124603.SH,AAA,6%,121.94832603574405,105.4904,124.96572610589544
383,166149.SH,AAA,6%,109.27162350401127,105.6712,111.97536053054428
384,177843.SH,AA+,6.00%,103.3951778219865,100.1479,105.95351238019875
385,177844.SH,AA+,6.00%,103.3951778219865,100.1479,105.95351238019875
386,143467.SH,AAA,6%,103.38638136398718,97.1544,105.94449826908482
387,196221.SH,AA+,6.00%,109.45185408328256,100.4438,112.16005060327656
388,196224.SH,AA+,6.00%,109.45185408328256,100.4438,112.16005060327656
389,177027.SH,AAA,5.99%,107.00224884312692,101.1816,109.64983412503538
390,152164.SH,AAA,5.99%,114.58456108308651,101.7232,117.41975754612803
391,152525.SH,AAA,5.99%,117.17214596318871,103.2001,120.07136773147676
392,151507.SH,AA+,5.99%,111.71757263880683,104.7592,114.48183043943195
393,152803.SH,AAA,5.99%,120.19094598806177,105.1859,123.16486273333666
394,177809.SH,AA+,5.99%,106.39660042248438,100.0985,109.02919998342117
395,152295.SH,AA+,5.98%,114.9095244718858,105.8209,117.75276159103169
396,167416.SH,AAA,5.98%,107.81612222213114,102.7852,110.4838453908867
397,151279.SH,AA+,5.98%,111.98338635572117,105.3574,114.754221256288
398,184232.SH,AAA,5.98%,116.43543369433344,100.2458,119.3164267937747
399,184166.SH,AAA,5.97%,116.81500214757129,100.8342,119.70538701084119
400,139404.SH,AAA,5.97%,107.9806246232999,103.1404,110.65241811899607
401,152495.SH,AAA,5.97%,117.67833063132166,104.0073,120.59007706233189
402,143118.SH,AA+,5.97%,105.25511853706307,108.068,107.85947410619517
403,196983.SH,AA+,5.96%,110.53340753926499,102.6616,113.26836522589444
404,163982.SH,AA+,5.95%,103.69341256772627,100.7499,106.25912642807384
405,177351.SH,AAA,5.95%,106.67908520794968,100.7662,109.31867436553931
406,152311.SH,AA+,5.95%,114.30111090520276,101.5812,117.12929388462842
407,152302.SH,AAA,5.95%,114.48470597399903,101.8258,117.3174316953505
408,197007.SH,AA+,5.95%,110.22884769200125,102.1681,112.95626957281546
409,167580.SH,AAA,5.95%,107.63140754502598,102.5267,110.29456026908767
410,178799.SH,AA+,5.95%,111.04794002960845,103.7004,113.79562893135932
411,167134.SH,AA+,5.95%,108.2794645801237,103.7656,110.95865235285503
412,178540.SH,AA+,5.95%,111.46754686556123,104.4666,114.22561821156039
413,152330.SH,AAA,5.93%,114.08965701787702,101.4135,116.91260793717368
414,177451.SH,AA+,5.90%,106.64599478398083,100.7921,109.28476517635366
415,197879.SH,AAA,5.90%,106.69989203511606,100.9214,109.33999602159915
416,162627.SH,AA+,5.90%,103.84586492695685,101.2123,106.41535095683224
417,152648.SH,AAA,5.90%,115.36026159048613,101.4386,118.21465141879578
418,124817.SH,AAA,5.90%,110.9293865942588,110.7178,113.67414209662839
419,178241.SH,AAA,5.90%,111.70850191426798,105.1241,114.47253527552809
420,124585.SH,AAA,5.90%,111.79150508065725,120.3019,114.55759221147882
421,152767.SH,AAA,5.90%,111.88898782469933,105.4797,114.65748699714766
422,151153.SH,AA+,5.90%,105.80865908784087,105.7384,108.42671105897406
423,152743.SH,AA+,5.90%,114.32384892337863,100.194,117.15259451567375
424,152733.SH,AA+,5.90%,111.47586795221025,100.2425,114.23414518908348
425,152730.SH,AAA,5.90%,114.50640986651614,100.2586,117.33967261308912
426,139435.SH,AAA,5.89%,103.68508795574449,100.8553,106.25059583798976
427,162516.SH,AA+,5.89%,103.93408719876074,101.3394,106.50575613591974
428,152377.SH,AA+,5.89%,113.28891111783118,102.1493,116.09204896700611
429,152317.SH,AA+,5.87%,113.94247840036847,106.1761,116.76178763974025
430,184165.SH,AA+,5.85%,116.11832952151305,100.8815,118.99147642753435
431,122313.SH,AAA,5.85%,110.62599506930452,103.3818,113.36324367397046
432,122797.SH,AAA,5.85%,110.75113548485578,110.0342,113.49148047231711
433,152862.SH,AAA,5.85%,118.94825704019182,104.5999,121.89142560022815
434,143513.SH,AAA,5.85%,108.80373050595084,111.551,111.49589033080291
435,177357.SH,AAA,5.82%,106.54528604630339,100.9089,109.18156457542551
436,167543.SH,AAA,5.82%,107.43930011582368,102.6469,110.09769947434773
437,175464.SH,AA+,5.80%,106.45234672905292,100.7786,109.08632563577343
438,139411.SH,AAA,5.80%,103.59840476720896,100.8104,106.16176782411985
439,152357.SH,AA+,5.80%,113.0603376518444,100.8263,115.85781984657353
440,152347.SH,AAA,5.80%,113.23111632690272,102.0488,116.03282414409713
441,152680.SH,AAA,5.80%,114.56163115920843,104.5805,117.3962602610063
442,152327.SH,AA+,5.80%,113.39175148348646,101.303,116.19743393935367
443,167692.SH,AAA,5.80%,106.91453724047523,101.6526,109.55995225072354
444,152619.SH,AAA,5.80%,115.05536672671236,101.7003,117.90221245980361
445,152285.SH,AA+,5.80%,114.11669558280424,106.6588,116.94031552454966
446,196992.SH,AA+,5.80%,110.05579793927782,102.5742,112.77893800374422
447,196623.SH,AA+,5.80%,110.28307563688459,103.0033,113.01183929425297
448,143197.SH,AAA,5.80%,104.65603517737459,103.984,107.24556746659533
449,152499.SH,AA+,5.80%,116.39321486599188,103.4482,119.27316333366376
450,178401.SH,AAA,5.80%,110.61876311238467,103.5912,113.35583277480495
451,152485.SH,AAA,5.80%,116.60138464661647,103.7501,119.48648391488625
452,139446.SH,AAA,5.80%,108.14878815191055,104.0203,110.82474256280355
453,166935.SH,AA+,5.80%,108.14878815191055,104.0203,110.82474256280355
454,152487.SH,AA+,5.80%,117.00747547365204,104.2427,119.90262275594397
455,163504.SH,AA+,5.80%,108.42162104220813,104.5447,111.10432623032852
456,152437.SH,AA+,5.80%,117.41544197348288,103.5671,120.32068368007097
457,163428.SH,AAA,5.80%,108.53281219271757,104.7671,111.21826861323495
458,155281.SH,AAA,5.80%,105.4596062718793,104.8055,108.06902153576439
459,166427.SH,AAA,5.80%,114.008553385702,105.0849,116.82949753612063
460,177851.SH,AA+,5.80%,111.47820071346396,105.1485,114.23653567047323
461,177942.SH,AA+,5.80%,111.58616861052377,105.3551,114.34717504610722
462,177685.SH,AA+,5.80%,106.03190312415903,100.0795,108.65547888223338
463,177785.SH,AAA,5.80%,111.09105769766308,100.2225,113.83981347141491
464,196371.SH,AAA,5.80%,108.76914078475788,100.2225,111.46044474688063
465,196213.SH,AAA,5.80%,108.78466861236728,100.2384,111.47635678368454
466,177561.SH,AAA,5.80%,106.26758636614741,100.4608,108.89699369775808
467,196036.SH,AAA,5.80%,108.94193854530133,100.5403,111.63751808866193
468,152709.SH,AAA,5.80%,114.21453061668518,100.5879,117.04057131685914
469,163439.SH,AAA,5.79%,105.31181417376348,104.2796,107.91757257820888
470,178076.SH,AAA,5.79%,111.5323558365008,105.3141,114.29203076821382
471,143914.SH,AAA,5.78%,104.48919243852949,102.8346,107.0745964932081
472,178436.SH,AA+,5.78%,111.08011865727552,104.5448,113.82860376342326
473,177526.SH,AAA,5.78%,106.17780446266161,100.3642,108.80499029660452
474,196191.SH,AA+,5.78%,106.21891686411932,100.4276,108.8471199532151
475,127574.SH,AA+,5.77%,115.75148173147778,103.9455,118.6155516244447
476,152588.SH,AAA,5.76%,115.24395148081823,102.2409,118.09546341695436
477,167953.SH,AAA,5.75%,106.82745317190543,101.6699,109.47071343773739
478,163561.SH,AAA,5.75%,104.98857695201563,103.9541,107.58633741136998
479,152721.SH,AAA,5.75%,113.76370514258257,100.3466,116.57859094738892
480,127001.SH,AAA,5.74%,117.75588713817393,102.296,120.66955257059094
481,124411.SH,AAA,5.73%,116.00098297981823,118.3668,118.871226348951
482,196206.SH,AA+,5.73%,106.02177665856118,100.2512,108.64510185478692
483,162666.SH,AAA,5.70%,103.43599132181284,100.6559,105.99533573937488
484,152356.SH,AA+,5.70%,112.59841075460666,100.8121,115.3844633684843
485,185090.SH,AA+,5.70%,112.68350925759418,100.9214,115.47166748650756
486,152672.SH,AAA,5.70%,117.8952744111786,101.1712,120.81238874019807
487,152645.SH,AAA,5.70%,114.3399688516676,99.4523,117.16911330366284
488,152621.SH,AAA,5.70%,114.51997769636311,101.7178,117.35357615538139
489,184085.SH,AAA,5.70%,115.90418152825437,101.7959,118.77202971316252
490,143631.SH,AA+,5.70%,107.19370988585801,106.4286,109.84603253959064
491,151765.SH,AAA,5.70%,104.65368983488655,103.3575,107.24316409267038
492,143981.SH,AAA,5.70%,107.91231177981795,109.4729,110.58241499254416
493,152865.SH,AAA,5.70%,115.30633469976709,107.557,118.15939020058633
494,152817.SH,AAA,5.70%,118.0936747472523,104.6225,121.01569814888842
495,177650.SH,AAA,5.70%,106.01508144524023,100.3436,108.63824098001082
496,197573.SH,AAA,5.70%,108.69568661894962,100.5778,111.38517308498804
497,143940.SH,AAA,5.69%,103.69175811736112,103.2315,106.25743104120052
498,167750.SH,AA+,5.69%,106.95138918233977,102.1513,109.59771603004894
499,139398.SH,AAA,5.69%,104.45121771223499,102.8684,107.0356821480971
500,175590.SH,AAA,5.68%,103.41641970566869,100.6536,105.9752798574942
501,167358.SH,AA+,5.68%,104.49044019571454,102.9723,107.07587512398314
502,178238.SH,AA+,5.68%,114.57294084600848,103.4858,117.40784978641383
503,177881.SH,AAA,5.68%,105.79793647881068,100.0156,114.23626489779123
504,178681.SH,AA+,5.67%,109.9988845283783,103.0758,112.72061636908613
505,163308.SH,AA+,5.66%,108.47675116464035,105.0862,111.16082045213547
506,167819.SH,AAA,5.65%,103.90566026820028,101.8111,106.47662583020805
507,152516.SH,AAA,5.65%,115.49134365111284,103.2662,118.34897687793223
508,139380.SH,AAA,5.65%,104.85124859506963,103.8389,107.44561110213259
509,145545.SH,AA+,5.65%,104.93809914767911,104.0866,107.53461062121055
510,152828.SH,AAA,5.65%,117.67762439327214,104.4581,120.58935334964528
511,139463.SH,AAA,5.60%,106.00506605120171,100.7211,108.627977772397
512,152678.SH,AA+,5.60%,113.38796537614743,100.9359,116.19355415134741
513,167974.SH,AA+,5.60%,106.36671186154072,101.3195,108.99857188181448
514,196811.SH,AAA,5.60%,108.82669058936649,101.3348,111.51941852170769
515,152639.SH,AAA,5.60%,113.72156856748732,101.3655,116.53541177573838
516,175151.SH,AA+,5.60%,106.53650028340391,101.6263,109.17256142404314
517,167747.SH,AAA,5.60%,103.80609362141706,101.6416,106.37459557923482
518,197327.SH,AA+,5.60%,109.07182349784865,101.749,111.7706168193534
519,197247.SH,AA+,5.60%,113.11400751268036,102.0405,115.9128176751407
520,167733.SH,AA+,5.60%,106.7768840662813,102.1173,109.41889308719816
521,152574.SH,AAA,5.60%,114.4413377518038,102.2553,117.27299040162615
522,188323.SH,AA+,5.60%,109.96273574022707,103.3447,112.68357314179458
523,139387.SH,AAA,5.60%,104.74041954384803,103.6668,107.33203977803362
524,143113.SH,AAA,5.60%,104.84246590201131,108.467,107.4366110965493
525,162112.SH,AAA,5.59%,103.69410654097119,101.4702,106.25983757248451
526,152546.SH,AAA,5.59%,114.71209345083125,102.6648,117.55044548138144
527,143305.SH,AA+,5.58%,103.9901754184024,103.9097,106.56323216139181
528,143276.SH,AA+,5.58%,104.1429640786278,104.9849,106.71980131233052
529,145579.SH,AA+,5.58%,104.67823126028584,103.6079,107.26831275312678
530,143983.SH,AAA,5.57%,107.57171452103584,107.2982,110.23339024462832
531,143922.SH,AAA,5.56%,103.86154815689096,105.0279,106.43142224112218
532,197933.SH,AA+,5.50%,108.18391171223305,100.663,110.86073519477979
533,163975.SH,AAA,5.50%,103.29838544631076,101.7233,105.85432504486553
534,152354.SH,AA+,5.50%,111.70813022750062,100.8288,114.47215439201555
535,197283.SH,AA+,5.50%,108.42399557275915,101.0849,111.1067595145245
536,177179.SH,AA+,5.50%,106.05422243881738,101.0849,108.678350449668
537,152667.SH,AAA,5.50%,113.04480250027817,101.1452,115.84190030459415
538,152654.SH,AA+,5.50%,113.13976607912706,101.2658,115.93921359269119
539,139456.SH,AAA,5.50%,106.22391884183307,101.3863,108.85224569620217
540,136942.SH,AAA,5.50%,106.28753192623485,107.2521,108.91743277617711
541,197083.SH,AA+,5.50%,112.33606666368014,101.6123,115.11562802750049
542,143844.SH,AA+,5.50%,106.41867014860264,105.7329,109.05181578667967
543,167481.SH,AA+,5.50%,106.70117863292263,102.2151,109.34131445403959
544,155703.SH,AAA,5.50%,109.06850636298824,99.7904,111.76721760773732
545,152558.SH,AA+,5.50%,114.06026171810989,102.426,116.88248530163685
546,188601.SH,AA+,5.50%,109.28751082395883,101.3519,111.99164095470148
547,178957.SH,AA+,5.50%,109.52877152538377,103.0438,112.2388712342344
548,178472.SH,AA+,5.50%,109.5373541212425,103.0589,112.24766619155956
549,178927.SH,AA+,5.50%,109.58915690376853,103.1493,112.30075074419845
550,152784.SH,AA+,5.50%,115.8813752892481,103.2849,118.7486591732805
551,152505.SH,AAA,5.50%,114.8566565590945,99.4205,117.69858555332428
552,166999.SH,AAA,5.50%,104.59368051027668,103.4959,107.1816699412804
553,167067.SH,AAA,5.50%,104.59368051027668,103.4959,107.1816699412804
554,155477.SH,AAA,5.50%,109.80509434906027,90.756,112.52203118749397
555,143982.SH,AAA,5.50%,107.51345016678636,107.2021,110.17368423986738
556,163084.SH,AA+,5.50%,107.50657670323457,100.7671,110.16664070436728
557,188175.SH,AA+,5.50%,107.56062658805976,103.8123,110.22202795995896
558,152482.SH,AA+,5.50%,115.40360440771755,104.0986,118.25906667895453
559,152577.SH,AA+,5.50%,116.57687082611842,104.1589,119.46136354236661
560,152882.SH,AAA,5.50%,116.61575594698905,104.2041,119.50121080819038
561,178537.SH,AAA,5.50%,110.19573865813759,104.2041,112.92234131326538
562,143605.SH,AAA,5.50%,107.84797533908554,107.7548,110.51648665803927
563,139469.SH,AA+,5.50%,110.341427823111,104.4452,113.07163530424093
564,152819.SH,AAA,5.50%,116.81723962280792,109.1403,119.70767984852645
565,175919.SH,AAA,5.50%,110.46378018133163,104.6562,113.19701505960819
566,152790.SH,AA+,5.50%,117.14251625198688,104.8671,120.04100488440035
567,152419.SH,AA+,5.50%,116.02798956880174,104.8671,118.89890116919395
568,152787.SH,AAA,5.50%,117.15460265756384,104.8822,120.0533903471454
569,152741.SH,AA+,5.50%,112.17362783792792,100.0904,114.9491699344065
570,177834.SH,AAA,5.50%,109.832392563329,100.1205,112.55000484878461
571,152724.SH,AAA,5.50%,112.38260293583203,100.3014,115.16331575908947
572,188863.SH,AA+,5.50%,107.9660302653934,100.3014,110.63746264898576
573,152391.SH,AAA,5.50%,111.3366331294634,102.3667,114.09146524185167
574,143931.SH,AAA,5.49%,103.69796227389473,104.9094,106.26378870883978
575,152548.SH,AA+,5.49%,114.10142863372859,102.5419,116.92467082126689
576,152699.SH,AAA,5.48%,112.55707987959867,100.6606,115.34210983257393
577,139434.SH,AA+,5.48%,103.32877406657468,100.8258,105.88546557889404
578,152661.SH,AAA,5.48%,112.9474662147872,101.1561,115.74215560133958
579,145452.SH,AA+,5.48%,103.637063540712,101.5314,106.20138314200256
580,152587.SH,AAA,5.48%,116.9920438466368,105.2219,119.8868093000513
581,167403.SH,AA+,5.48%,106.83331619612342,102.5373,109.47672153233282
582,152538.SH,AAA,5.46%,114.03253063083861,102.6477,116.85406805665109
583,136955.SH,AAA,5.45%,106.37445020588937,105.8366,109.00650169808851
584,188280.SH,AA+,5.45%,109.64904244000395,103.4641,112.36211804428511
585,152121.SH,AA+,5.45%,114.76892815949196,107.317,117.6086864664502
586,155198.SH,AA+,5.45%,105.30248405081535,104.9215,107.90801159753146
587,167943.SH,AA+,5.44%,106.22615053566896,101.5798,108.85453260943595
588,152222.SH,AA+,5.43%,113.35786969056099,106.1878,116.16271380015748
589,143900.SH,AAA,5.43%,104.9534414248973,104.7886,107.55033251650023
590,152165.SH,AA+,5.43%,114.23245764255574,104.4481,117.05894191592893
591,177264.SH,AAA,5.40%,109.90532815216594,100.651,112.6247451024171
592,177501.SH,AAA,5.40%,109.90532815216594,100.651,112.6247451024171
593,177293.SH,AA+,5.40%,105.66335718534253,100.7101,108.27781391261269
594,177418.SH,AAA,5.40%,105.67427221055362,100.7397,108.28899901121395
595,197542.SH,AAA,5.40%,108.1339960202804,101.08,110.80958442550138
596,197364.SH,AA+,5.40%,108.24253492477787,101.2575,110.9208089371629
597,143935.SH,AAA,5.40%,103.50800224426935,103.3555,106.0691284473592
598,143929.SH,AAA,5.40%,103.56595565804766,103.1242,106.12851581796566
599,127017.SH,AAA,5.40%,114.8421773310039,106.5386,117.68374806181771
600,175283.SH,AAA,5.40%,110.57518420955847,96.827,113.31117558752236
601,188809.SH,AA+,5.40%,108.64734452790357,100.4677,111.33563485264463
602,184069.SH,AAA,5.40%,114.30932369386805,102.0564,117.13770988452175
603,152586.SH,AAA,5.40%,113.25938794635766,102.0712,116.06179529579903
604,178014.SH,AAA,5.40%,112.55702598870586,102.4263,115.34205460824431
605,167427.SH,AAA,5.40%,111.12974993494508,102.5595,113.87946308107982
606,152542.SH,AA+,5.40%,113.71394505715125,102.663,116.52759963484566
607,188539.SH,AA+,5.40%,109.06771914522767,102.6926,111.76641091163701
608,143569.SH,AAA,5.40%,107.70079527542471,107.5536,110.36566487867105
609,139351.SH,AAA,5.40%,104.97837748238577,104.4827,107.5758855735332
610,152421.SH,AAA,5.40%,115.45817973383397,104.7638,118.31499237697193
611,177699.SH,AAA,5.40%,105.26402070690929,100.1036,107.86859654481255
612,175696.SH,AA+,5.40%,102.80453720734221,100.1775,105.34825738674337
613,196748.SH,AAA,5.39%,106.72437021235059,102.6138,109.36507986892447
614,162690.SH,AA+,5.38%,103.24432055655329,100.8696,105.7989224130705
615,152568.SH,AAA,5.38%,113.15624265296536,106.3773,115.95609785080586
616,152491.SH,AAA,5.38%,114.50698157329812,103.7292,117.34025846576505
617,152163.SH,AA+,5.38%,114.07557605080962,104.5104,116.8981785609694
618,152127.SH,AA+,5.38%,114.39745838268678,105.9083,117.22802531353489
619,152215.SH,AAA,5.37%,113.23957680737038,107.2474,116.0414939644974
620,152824.SH,AA+,5.37%,115.99959795093532,104.3696,118.86980704992776
621,152118.SH,AAA,5.37%,114.42732938415288,108.1375,117.25863542118516
622,184171.SH,AAA,5.36%,113.00841822858578,100.7489,115.80461576712916
623,188938.SH,AA+,5.35%,108.0394115780444,101.1433,110.71265965509593
624,152466.SH,AAA,5.35%,114.74076439773262,104.1921,117.57982584119569
625,152786.SH,AAA,5.35%,116.1948833213144,109.819,119.06992441849357
626,197576.SH,AA+,5.34%,105.81238091587693,101.1704,108.4305249771974
627,152202.SH,AA+,5.34%,113.71397817110095,104.2135,116.52763356814266
628,143235.SH,AA+,5.33%,104.09502391642118,104.0661,106.67067495385943
629,152844.SH,AAA,5.33%,115.63679045188138,105.1056,118.49802250782055
630,152131.SH,AAA,5.33%,114.16103857506455,107.8627,116.98575570733573
631,145864.SH,AAA,5.32%,103.53811166838572,101.5741,106.09998287701517
632,152066.SH,AA+,5.32%,114.11388075956704,104.839,116.93743105338773
633,152682.SH,AAA,5.30%,111.7418597390332,103.4422,114.50671848187957
634,163952.SH,AAA,5.30%,103.25902546215056,101.4745,105.8139911660827
635,175383.SH,AAA,5.30%,105.82531063117598,101.3068,108.44377461590267
636,152626.SH,AA+,5.30%,112.23651878132833,101.4521,115.013617005252
637,136937.SH,AAA,5.30%,113.2245303232382,107.3311,116.02607518118121
638,197054.SH,AA+,5.30%,108.12068945075676,101.5247,110.79594860796658
639,136939.SH,AAA,5.30%,113.31007872002219,107.4082,116.11374032484358
