wind_code,date,i_weight
600816.SH,2017-06-01,0.2032
600820.SH,2017-06-01,0.1887
600827.SH,2017-06-01,0.1285
600837.SH,2017-06-01,1.2559
600871.SH,2017-06-01,0.0651
600886.SH,2017-06-01,0.3308
600887.SH,2017-06-01,1.211
600893.SH,2017-06-01,0.1922
600895.SH,2017-06-01,0.1289
600900.SH,2017-06-01,1.0189
600958.SH,2017-06-01,0.4432
600959.SH,2017-06-01,0.1746
600999.SH,2017-06-01,0.403
601006.SH,2017-06-01,0.5137
601009.SH,2017-06-01,0.416
601018.SH,2017-06-01,0.2318
601021.SH,2017-06-01,0.0855
601088.SH,2017-06-01,0.4415
601099.SH,2017-06-01,0.2779
601111.SH,2017-06-01,0.2143
601118.SH,2017-06-01,0.0623
601127.SH,2017-06-01,0.0318
601155.SH,2017-06-01,0.1616
601166.SH,2017-06-01,2.1227
601169.SH,2017-06-01,1.1221
601186.SH,2017-06-01,0.5775
601198.SH,2017-06-01,0.1947
601211.SH,2017-06-01,0.9145
601216.SH,2017-06-01,0.1271
601225.SH,2017-06-01,0.1235
601288.SH,2017-06-01,1.4057
601318.SH,2017-06-01,5.1149
601328.SH,2017-06-01,1.7638
601333.SH,2017-06-01,0.1501
601336.SH,2017-06-01,0.4559
601377.SH,2017-06-01,0.3577
601390.SH,2017-06-01,0.6907
601398.SH,2017-06-01,1.1764
601555.SH,2017-06-01,0.2375
601600.SH,2017-06-01,0.2891
601601.SH,2017-06-01,0.9941
601607.SH,2017-06-01,0.3075
601608.SH,2017-06-01,0.0741
601611.SH,2017-06-01,0.0624
601618.SH,2017-06-01,0.2756
601628.SH,2017-06-01,0.4907
601633.SH,2017-06-01,0.1517
601668.SH,2017-06-01,1.4775
601669.SH,2017-06-01,0.3771
601688.SH,2017-06-01,0.5931
601718.SH,2017-06-01,0.115
601727.SH,2017-06-01,0.2159
601766.SH,2017-06-01,1.0265
601788.SH,2017-06-01,0.3062
601800.SH,2017-06-01,0.2483
601818.SH,2017-06-01,0.6559
601857.SH,2017-06-01,0.3917
601866.SH,2017-06-01,0.1121
601872.SH,2017-06-01,0.1123
601877.SH,2017-06-01,0.0809
601888.SH,2017-06-01,0.2822
601899.SH,2017-06-01,0.3716
601901.SH,2017-06-01,0.386
601919.SH,2017-06-01,0.2098
601933.SH,2017-06-01,0.2634
601939.SH,2017-06-01,0.4421
601958.SH,2017-06-01,0.066
601985.SH,2017-06-01,0.3741
601988.SH,2017-06-01,0.8097
601989.SH,2017-06-01,0.5856
601998.SH,2017-06-01,0.1949
603993.SH,2017-06-01,0.1625
000959.SZ,2017-06-12,
000961.SZ,2017-06-12,
002044.SZ,2017-06-12,
002352.SZ,2017-06-12,
002411.SZ,2017-06-12,
002508.SZ,2017-06-12,
002555.SZ,2017-06-12,
002558.SZ,2017-06-12,
002602.SZ,2017-06-12,
002831.SZ,2017-06-12,
002839.SZ,2017-06-12,
002841.SZ,2017-06-12,
600233.SH,2017-06-12,
600436.SH,2017-06-12,
600522.SH,2017-06-12,
600682.SH,2017-06-12,
600909.SH,2017-06-12,
600919.SH,2017-06-12,
600926.SH,2017-06-12,
600977.SH,2017-06-12,
601117.SH,2017-06-12,
601163.SH,2017-06-12,
601229.SH,2017-06-12,
601375.SH,2017-06-12,
601881.SH,2017-06-12,
601966.SH,2017-06-12,
601992.SH,2017-06-12,
601997.SH,2017-06-12,
603160.SH,2017-06-12,
603858.SH,2017-06-12,
000001.SZ,2017-02-03,0.8485
000002.SZ,2017-02-03,1.5024
000008.SZ,2017-02-03,0.0763
000009.SZ,2017-02-03,0.2184
000027.SZ,2017-02-03,0.0878
000039.SZ,2017-02-03,0.126
000060.SZ,2017-02-03,0.1929
000061.SZ,2017-02-03,0.0844
000063.SZ,2017-02-03,0.3809
000069.SZ,2017-02-03,0.2442
000100.SZ,2017-02-03,0.2706
000156.SZ,2017-02-03,0.1068
000157.SZ,2017-02-03,0.2115
000166.SZ,2017-02-03,0.4014
000333.SZ,2017-02-03,1.4352
000338.SZ,2017-02-03,0.2871
000402.SZ,2017-02-03,0.1333
000413.SZ,2017-02-03,0.2044
000415.SZ,2017-02-03,0.137
000423.SZ,2017-02-03,0.3095
000425.SZ,2017-02-03,0.1499
000503.SZ,2017-02-03,0.3299
000538.SZ,2017-02-03,0.4293
000540.SZ,2017-02-03,0.1922
000555.SZ,2017-02-03,0.0596
000559.SZ,2017-02-03,0.1535
000568.SZ,2017-02-03,0.2462
000623.SZ,2017-02-03,0.2209
000625.SZ,2017-02-03,0.3233
000627.SZ,2017-02-03,0.1031
000630.SZ,2017-02-03,0.2258
000651.SZ,2017-02-03,1.3041
000671.SZ,2017-02-03,0.0971
000686.SZ,2017-02-03,0.181
000709.SZ,2017-02-03,0.1677
000712.SZ,2017-02-03,0.1113
000718.SZ,2017-02-03,0.0943
000725.SZ,2017-02-03,0.8167
000728.SZ,2017-02-03,0.2313
000738.SZ,2017-02-03,0.1263
000750.SZ,2017-02-03,0.2044
000768.SZ,2017-02-03,0.3481
000776.SZ,2017-02-03,0.5449
000778.SZ,2017-02-03,0.1174
000783.SZ,2017-02-03,0.352
000792.SZ,2017-02-03,0.1471
000793.SZ,2017-02-03,0.2323
000800.SZ,2017-02-03,0.0939
000826.SZ,2017-02-03,0.1855
000839.SZ,2017-02-03,0.246
000858.SZ,2017-02-03,0.7375
000876.SZ,2017-02-03,0.1784
000895.SZ,2017-02-03,0.2239
000917.SZ,2017-02-03,0.1619
000938.SZ,2017-02-03,0.0844
000963.SZ,2017-02-03,0.1997
000977.SZ,2017-02-03,0.1334
000983.SZ,2017-02-03,0.1456
001979.SZ,2017-02-03,0.4193
002007.SZ,2017-02-03,0.2048
002008.SZ,2017-02-03,0.203
002024.SZ,2017-02-03,0.4392
002027.SZ,2017-02-03,0.0886
002049.SZ,2017-02-03,0.1201
002065.SZ,2017-02-03,0.2084
002074.SZ,2017-02-03,0.1441
002081.SZ,2017-02-03,0.1698
002085.SZ,2017-02-03,0.1814
002129.SZ,2017-02-03,0.1167
002131.SZ,2017-02-03,0.0974
002142.SZ,2017-02-03,0.3665
002146.SZ,2017-02-03,0.1133
002152.SZ,2017-02-03,0.1118
002153.SZ,2017-02-03,0.0752
002174.SZ,2017-02-03,0.0959
002183.SZ,2017-02-03,0.1664
002195.SZ,2017-02-03,0.1024
002202.SZ,2017-02-03,0.2781
002230.SZ,2017-02-03,0.274
002236.SZ,2017-02-03,0.2151
002241.SZ,2017-02-03,0.2703
002252.SZ,2017-02-03,0.2354
002292.SZ,2017-02-03,0.1189
002299.SZ,2017-02-03,0.0862
002304.SZ,2017-02-03,0.45
002310.SZ,2017-02-03,0.1601
002385.SZ,2017-02-03,0.1425
002415.SZ,2017-02-03,0.5157
002424.SZ,2017-02-03,0.0799
002426.SZ,2017-02-03,0.1402
002450.SZ,2017-02-03,0.4745
002456.SZ,2017-02-03,0.2665
002465.SZ,2017-02-03,0.2151
002466.SZ,2017-02-03,0.2175
002470.SZ,2017-02-03,0.1243
002475.SZ,2017-02-03,0.1902
002500.SZ,2017-02-03,0.1327
002568.SZ,2017-02-03,0.0381
002594.SZ,2017-02-03,0.2807
002673.SZ,2017-02-03,0.2791
002714.SZ,2017-02-03,0.1041
002736.SZ,2017-02-03,0.3922
002739.SZ,2017-02-03,0.2865
002797.SZ,2017-02-03,0.0696
300002.SZ,2017-02-03,0.1329
300015.SZ,2017-02-03,0.1341
300017.SZ,2017-02-03,0.2422
300024.SZ,2017-02-03,0.2353
300027.SZ,2017-02-03,0.1851
300033.SZ,2017-02-03,0.1631
300058.SZ,2017-02-03,0.1449
300059.SZ,2017-02-03,0.3552
300070.SZ,2017-02-03,0.312
300072.SZ,2017-02-03,0.307
300085.SZ,2017-02-03,0.0559
300104.SZ,2017-02-03,0.466
300124.SZ,2017-02-03,0.2095
300133.SZ,2017-02-03,0.0788
300144.SZ,2017-02-03,0.129
300146.SZ,2017-02-03,0.0872
300168.SZ,2017-02-03,0.1391
300182.SZ,2017-02-03,0.1092
300251.SZ,2017-02-03,0.0939
300315.SZ,2017-02-03,0.183
600000.SH,2017-02-03,1.5348
600008.SH,2017-02-03,0.1068
600009.SH,2017-02-03,0.2841
600010.SH,2017-02-03,0.3044
600015.SH,2017-02-03,0.6552
600016.SH,2017-02-03,2.3137
600018.SH,2017-02-03,0.1839
600019.SH,2017-02-03,0.3582
600021.SH,2017-02-03,0.1159
600023.SH,2017-02-03,0.2487
600028.SH,2017-02-03,0.6675
600029.SH,2017-02-03,0.2732
600030.SH,2017-02-03,1.3751
600031.SH,2017-02-03,0.2794
600036.SH,2017-02-03,2.0586
600037.SH,2017-02-03,0.1117
600038.SH,2017-02-03,0.1313
600048.SH,2017-02-03,0.6971
600050.SH,2017-02-03,0.59
600060.SH,2017-02-03,0.1449
600061.SH,2017-02-03,0.182
600066.SH,2017-02-03,0.2864
600068.SH,2017-02-03,0.291
600074.SH,2017-02-03,0.1387
600085.SH,2017-02-03,0.1778
600089.SH,2017-02-03,0.3268
600100.SH,2017-02-03,0.2591
600104.SH,2017-02-03,0.9393
600109.SH,2017-02-03,0.2967
600111.SH,2017-02-03,0.2889
600115.SH,2017-02-03,0.2161
600118.SH,2017-02-03,0.2101
600150.SH,2017-02-03,0.2145
600153.SH,2017-02-03,0.1912
600157.SH,2017-02-03,0.2154
600170.SH,2017-02-03,0.1869
600177.SH,2017-02-03,0.231
600188.SH,2017-02-03,0.0444
600196.SH,2017-02-03,0.2699
600208.SH,2017-02-03,0.1615
600221.SH,2017-02-03,0.233
600252.SH,2017-02-03,0.1395
600256.SH,2017-02-03,0.1475
600271.SH,2017-02-03,0.2453
600276.SH,2017-02-03,0.7349
600297.SH,2017-02-03,0.1608
600309.SH,2017-02-03,0.3015
600332.SH,2017-02-03,0.1472
600340.SH,2017-02-03,0.2298
600352.SH,2017-02-03,0.2338
600362.SH,2017-02-03,0.1778
600369.SH,2017-02-03,0.2079
600372.SH,2017-02-03,0.115
600373.SH,2017-02-03,0.1246
600376.SH,2017-02-03,0.1274
600383.SH,2017-02-03,0.3007
600406.SH,2017-02-03,0.2587
600415.SH,2017-02-03,0.2324
600446.SH,2017-02-03,0.1242
600482.SH,2017-02-03,0.1182
600485.SH,2017-02-03,0.2278
600489.SH,2017-02-03,0.2271
600498.SH,2017-02-03,0.1388
600518.SH,2017-02-03,0.5687
600519.SH,2017-02-03,1.8601
600535.SH,2017-02-03,0.2705
600547.SH,2017-02-03,0.2964
600570.SH,2017-02-03,0.2316
600582.SH,2017-02-03,0.0922
600583.SH,2017-02-03,0.1873
600585.SH,2017-02-03,0.4331
600588.SH,2017-02-03,0.1492
600606.SH,2017-02-03,0.2242
600637.SH,2017-02-03,0.3241
600648.SH,2017-02-03,0.0809
600649.SH,2017-02-03,0.3508
600654.SH,2017-02-03,0.1432
600660.SH,2017-02-03,0.2773
600663.SH,2017-02-03,0.1727
600666.SH,2017-02-03,0.1414
600674.SH,2017-02-03,0.2055
600685.SH,2017-02-03,0.1156
600688.SH,2017-02-03,0.1579
600690.SH,2017-02-03,0.3303
600703.SH,2017-02-03,0.3143
600704.SH,2017-02-03,0.1314
600705.SH,2017-02-03,0.2984
600718.SH,2017-02-03,0.2043
600737.SH,2017-02-03,0.1294
600739.SH,2017-02-03,0.2295
600741.SH,2017-02-03,0.2198
600754.SH,2017-02-03,0.0513
600783.SH,2017-02-03,0.0768
600795.SH,2017-02-03,0.4077
600804.SH,2017-02-03,0.2737
600816.SH,2017-02-03,0.2307
600820.SH,2017-02-03,0.2251
600827.SH,2017-02-03,0.1298
600837.SH,2017-02-03,1.3879
600839.SH,2017-02-03,0.1707
600867.SH,2017-02-03,0.2201
600871.SH,2017-02-03,0.0742
600873.SH,2017-02-03,0.1353
600875.SH,2017-02-03,0.138
600886.SH,2017-02-03,0.2955
600887.SH,2017-02-03,1.1806
600893.SH,2017-02-03,0.2888
600895.SH,2017-02-03,0.1431
600900.SH,2017-02-03,0.9094
600958.SH,2017-02-03,0.5033
600959.SH,2017-02-03,0.1786
600999.SH,2017-02-03,0.4036
601006.SH,2017-02-03,0.443
601009.SH,2017-02-03,0.4415
601018.SH,2017-02-03,0.2185
601021.SH,2017-02-03,0.0951
601088.SH,2017-02-03,0.3574
601099.SH,2017-02-03,0.3667
601111.SH,2017-02-03,0.2046
601118.SH,2017-02-03,0.0945
601127.SH,2017-02-03,0.0492
601155.SH,2017-02-03,0.122
601166.SH,2017-02-03,2.3813
601169.SH,2017-02-03,1.301
601186.SH,2017-02-03,0.603
601198.SH,2017-02-03,0.2254
601211.SH,2017-02-03,0.9263
601216.SH,2017-02-03,0.1208
601225.SH,2017-02-03,0.1106
601258.SH,2017-02-03,0.1356
601288.SH,2017-02-03,1.2974
601318.SH,2017-02-03,4.1182
601328.SH,2017-02-03,1.7506
601333.SH,2017-02-03,0.198
601336.SH,2017-02-03,0.3991
601377.SH,2017-02-03,0.3912
601390.SH,2017-02-03,0.7041
601398.SH,2017-02-03,1.0497
601555.SH,2017-02-03,0.2889
601600.SH,2017-02-03,0.3523
601601.SH,2017-02-03,0.9481
601607.SH,2017-02-03,0.268
601608.SH,2017-02-03,0.0722
601611.SH,2017-02-03,0.0964
601618.SH,2017-02-03,0.2887
601628.SH,2017-02-03,0.4472
601633.SH,2017-02-03,0.1468
601668.SH,2017-02-03,1.4152
601669.SH,2017-02-03,0.3175
601688.SH,2017-02-03,0.6327
601718.SH,2017-02-03,0.1416
601727.SH,2017-02-03,0.2819
601766.SH,2017-02-03,1.0355
601788.SH,2017-02-03,0.3286
601800.SH,2017-02-03,0.2587
601818.SH,2017-02-03,0.6849
601857.SH,2017-02-03,0.4448
601866.SH,2017-02-03,0.1361
601872.SH,2017-02-03,0.1138
601877.SH,2017-02-03,0.0785
601888.SH,2017-02-03,0.2363
601899.SH,2017-02-03,0.4215
601901.SH,2017-02-03,0.3426
601919.SH,2017-02-03,0.2196
601928.SH,2017-02-03,0.0847
601933.SH,2017-02-03,0.2055
601939.SH,2017-02-03,0.4078
601958.SH,2017-02-03,0.0799
601985.SH,2017-02-03,0.3524
601988.SH,2017-02-03,0.7985
601989.SH,2017-02-03,0.7545
601998.SH,2017-02-03,0.2247
603000.SH,2017-02-03,0.0925
603885.SH,2017-02-03,0.0646
603993.SH,2017-02-03,0.1684
600549.SH,2017-02-14,
000001.SZ,2016-12-01,0.6839
000002.SZ,2016-12-01,2.1764
000009.SZ,2016-12-01,0.231
000027.SZ,2016-12-01,0.0906
000039.SZ,2016-12-01,0.1205
000060.SZ,2016-12-01,0.2048
000061.SZ,2016-12-01,0.1183
000063.SZ,2016-12-01,0.4291
000069.SZ,2016-12-01,0.2676
000100.SZ,2016-12-01,0.26
000156.SZ,2016-12-01,0.0855
000157.SZ,2016-12-01,0.2174
000166.SZ,2016-12-01,0.4344
000333.SZ,2016-12-01,1.0242
000338.SZ,2016-12-01,0.2781
000402.SZ,2016-12-01,0.1932
000413.SZ,2016-12-01,0.2555
000415.SZ,2016-12-01,0.1382
000423.SZ,2016-12-01,0.3267
000425.SZ,2016-12-01,0.1596
000503.SZ,2016-12-01,0.4321
000538.SZ,2016-12-01,0.3739
000540.SZ,2016-12-01,0.2021
000559.SZ,2016-12-01,0.1721
000568.SZ,2016-12-01,0.2463
000623.SZ,2016-12-01,0.2647
000625.SZ,2016-12-01,0.3916
000630.SZ,2016-12-01,0.2256
000651.SZ,2016-12-01,1.5271
000686.SZ,2016-12-01,0.2031
000709.SZ,2016-12-01,0.1463
000712.SZ,2016-12-01,0.1156
000725.SZ,2016-12-01,0.7149
000728.SZ,2016-12-01,0.2834
000738.SZ,2016-12-01,0.1244
000750.SZ,2016-12-01,0.1703
000768.SZ,2016-12-01,0.2557
000776.SZ,2016-12-01,0.6066
000778.SZ,2016-12-01,0.122
000783.SZ,2016-12-01,0.4185
000792.SZ,2016-12-01,0.157
000793.SZ,2016-12-01,0.2368
000800.SZ,2016-12-01,0.1013
000826.SZ,2016-12-01,0.1754
000839.SZ,2016-12-01,0.2969
000858.SZ,2016-12-01,0.7121
000876.SZ,2016-12-01,0.1855
000895.SZ,2016-12-01,0.2333
000917.SZ,2016-12-01,0.1836
000963.SZ,2016-12-01,0.1841
000977.SZ,2016-12-01,0.1435
001979.SZ,2016-12-01,0.4934
002007.SZ,2016-12-01,0.1712
002008.SZ,2016-12-01,0.2056
002024.SZ,2016-12-01,0.452
002027.SZ,2016-12-01,0.1117
002065.SZ,2016-12-01,0.1923
002081.SZ,2016-12-01,0.1897
002129.SZ,2016-12-01,0.1134
002142.SZ,2016-12-01,0.36
002146.SZ,2016-12-01,0.1257
002152.SZ,2016-12-01,0.1282
002153.SZ,2016-12-01,0.0849
002183.SZ,2016-12-01,0.1562
002195.SZ,2016-12-01,0.0964
002202.SZ,2016-12-01,0.3001
002230.SZ,2016-12-01,0.2782
002236.SZ,2016-12-01,0.214
002241.SZ,2016-12-01,0.2667
002252.SZ,2016-12-01,0.2198
002292.SZ,2016-12-01,0.1467
002304.SZ,2016-12-01,0.4405
002385.SZ,2016-12-01,0.1593
002415.SZ,2016-12-01,0.4824
002424.SZ,2016-12-01,0.0938
002450.SZ,2016-12-01,0.4724
002456.SZ,2016-12-01,0.2866
002465.SZ,2016-12-01,0.1879
002470.SZ,2016-12-01,0.1278
002475.SZ,2016-12-01,0.1787
002500.SZ,2016-12-01,0.1673
002568.SZ,2016-12-01,0.0412
002594.SZ,2016-12-01,0.312
002673.SZ,2016-12-01,0.3603
002736.SZ,2016-12-01,0.4586
002739.SZ,2016-12-01,0.3242
300002.SZ,2016-12-01,0.1282
300015.SZ,2016-12-01,0.1368
300017.SZ,2016-12-01,0.2936
300024.SZ,2016-12-01,0.2742
300027.SZ,2016-12-01,0.2503
300058.SZ,2016-12-01,0.1579
300059.SZ,2016-12-01,0.4819
300070.SZ,2016-12-01,0.2947
300085.SZ,2016-12-01,0.0741
300104.SZ,2016-12-01,0.3911
300124.SZ,2016-12-01,0.2074
300133.SZ,2016-12-01,0.0974
300144.SZ,2016-12-01,0.1385
300146.SZ,2016-12-01,0.0995
300168.SZ,2016-12-01,0.1826
300251.SZ,2016-12-01,0.1035
300315.SZ,2016-12-01,0.2203
600000.SH,2016-12-01,1.5383
600005.SH,2016-12-01,0.1432
600008.SH,2016-12-01,0.1088
600009.SH,2016-12-01,0.2718
600010.SH,2016-12-01,0.3111
600015.SH,2016-12-01,0.6484
600016.SH,2016-12-01,2.3126
600018.SH,2016-12-01,0.1814
600019.SH,2016-12-01,0.328
600021.SH,2016-12-01,0.1041
600023.SH,2016-12-01,0.2417
600028.SH,2016-12-01,0.5746
600029.SH,2016-12-01,0.2826
600030.SH,2016-12-01,1.4557
600031.SH,2016-12-01,0.2552
600036.SH,2016-12-01,1.9783
600037.SH,2016-12-01,0.1216
600038.SH,2016-12-01,0.1128
600048.SH,2016-12-01,0.7866
600050.SH,2016-12-01,0.6447
600060.SH,2016-12-01,0.1477
600061.SH,2016-12-01,0.1955
600066.SH,2016-12-01,0.2912
600068.SH,2016-12-01,0.2766
600074.SH,2016-12-01,0.1559
600085.SH,2016-12-01,0.1983
600089.SH,2016-12-01,0.265
600100.SH,2016-12-01,0.2804
600104.SH,2016-12-01,0.8828
600109.SH,2016-12-01,0.2673
600111.SH,2016-12-01,0.2955
600115.SH,2016-12-01,0.2755
600118.SH,2016-12-01,0.2028
600150.SH,2016-12-01,0.1758
600153.SH,2016-12-01,0.2096
600157.SH,2016-12-01,0.1694
600170.SH,2016-12-01,0.148
600177.SH,2016-12-01,0.2387
600188.SH,2016-12-01,0.0471
600196.SH,2016-12-01,0.2405
600208.SH,2016-12-01,0.1716
600221.SH,2016-12-01,0.2305
600252.SH,2016-12-01,0.143
600256.SH,2016-12-01,0.1449
600271.SH,2016-12-01,0.261
600276.SH,2016-12-01,0.6849
600309.SH,2016-12-01,0.2342
600332.SH,2016-12-01,0.1472
600340.SH,2016-12-01,0.2446
600352.SH,2016-12-01,0.2313
600362.SH,2016-12-01,0.1663
600369.SH,2016-12-01,0.2304
600372.SH,2016-12-01,0.1075
600373.SH,2016-12-01,0.1292
600376.SH,2016-12-01,0.1481
600383.SH,2016-12-01,0.3322
600406.SH,2016-12-01,0.234
600415.SH,2016-12-01,0.2326
600446.SH,2016-12-01,0.1569
600485.SH,2016-12-01,0.2128
600489.SH,2016-12-01,0.2359
600518.SH,2016-12-01,0.5342
600519.SH,2016-12-01,1.6732
600535.SH,2016-12-01,0.2764
600547.SH,2016-12-01,0.2986
600570.SH,2016-12-01,0.291
600582.SH,2016-12-01,0.0895
600583.SH,2016-12-01,0.1729
600585.SH,2016-12-01,0.3894
600588.SH,2016-12-01,0.1861
600606.SH,2016-12-01,0.0381
600637.SH,2016-12-01,0.3374
600648.SH,2016-12-01,0.0797
600649.SH,2016-12-01,0.2898
600660.SH,2016-12-01,0.2839
600663.SH,2016-12-01,0.1812
600666.SH,2016-12-01,0.0687
600674.SH,2016-12-01,0.2119
600685.SH,2016-12-01,0.0726
600688.SH,2016-12-01,0.1414
600690.SH,2016-12-01,0.3448
600703.SH,2016-12-01,0.2697
600704.SH,2016-12-01,0.1243
600705.SH,2016-12-01,0.3161
600718.SH,2016-12-01,0.1986
600737.SH,2016-12-01,0.1348
600739.SH,2016-12-01,0.2717
600741.SH,2016-12-01,0.2258
600783.SH,2016-12-01,0.0797
600795.SH,2016-12-01,0.4036
600804.SH,2016-12-01,0.2758
600816.SH,2016-12-01,0.2194
600820.SH,2016-12-01,0.1702
600827.SH,2016-12-01,0.1059
600837.SH,2016-12-01,1.4102
600839.SH,2016-12-01,0.1781
600867.SH,2016-12-01,0.2271
600871.SH,2016-12-01,0.0774
600873.SH,2016-12-01,0.1354
600875.SH,2016-12-01,0.1304
600886.SH,2016-12-01,0.2495
600887.SH,2016-12-01,1.2563
600893.SH,2016-12-01,0.2824
600895.SH,2016-12-01,0.1492
600900.SH,2016-12-01,0.9112
600958.SH,2016-12-01,0.4671
600959.SH,2016-12-01,0.0884
600999.SH,2016-12-01,0.5787
601006.SH,2016-12-01,0.4497
601009.SH,2016-12-01,0.4453
601018.SH,2016-12-01,0.2115
601021.SH,2016-12-01,0.1024
601088.SH,2016-12-01,0.3514
601099.SH,2016-12-01,0.4596
601111.SH,2016-12-01,0.213
601118.SH,2016-12-01,0.0902
601166.SH,2016-12-01,2.338
601169.SH,2016-12-01,1.2922
601186.SH,2016-12-01,0.4611
601198.SH,2016-12-01,0.2661
601211.SH,2016-12-01,0.3186
601216.SH,2016-12-01,0.1363
601225.SH,2016-12-01,0.1151
601258.SH,2016-12-01,0.1369
601288.SH,2016-12-01,1.2768
601318.SH,2016-12-01,4.0924
601328.SH,2016-12-01,1.6701
601333.SH,2016-12-01,0.1646
601336.SH,2016-12-01,0.4024
601377.SH,2016-12-01,0.4216
601390.SH,2016-12-01,0.5643
601398.SH,2016-12-01,1.1377
601555.SH,2016-12-01,0.3211
601600.SH,2016-12-01,0.2774
601601.SH,2016-12-01,0.9811
601607.SH,2016-12-01,0.2436
601608.SH,2016-12-01,0.0859
601618.SH,2016-12-01,0.2739
601628.SH,2016-12-01,0.4393
601633.SH,2016-12-01,0.1377
601668.SH,2016-12-01,1.6664
601669.SH,2016-12-01,0.3437
601688.SH,2016-12-01,0.6742
601718.SH,2016-12-01,0.1394
601727.SH,2016-12-01,0.274
601766.SH,2016-12-01,1.104
601788.SH,2016-12-01,0.22
601800.SH,2016-12-01,0.2514
601818.SH,2016-12-01,0.6789
601857.SH,2016-12-01,0.391
601866.SH,2016-12-01,0.1484
601872.SH,2016-12-01,0.1253
601888.SH,2016-12-01,0.2271
601899.SH,2016-12-01,0.359
601901.SH,2016-12-01,0.3672
601919.SH,2016-12-01,0.2471
601928.SH,2016-12-01,0.089
601933.SH,2016-12-01,0.1831
601939.SH,2016-12-01,0.445
601958.SH,2016-12-01,0.0839
601985.SH,2016-12-01,0.3551
601988.SH,2016-12-01,0.7696
601989.SH,2016-12-01,0.7247
601998.SH,2016-12-01,0.2143
603000.SH,2016-12-01,0.1098
603885.SH,2016-12-01,0.0369
603993.SH,2016-12-01,0.1653
000008.SZ,2016-12-12,
000555.SZ,2016-12-12,
000627.SZ,2016-12-12,
000671.SZ,2016-12-12,
000718.SZ,2016-12-12,
000938.SZ,2016-12-12,
000983.SZ,2016-12-12,
002049.SZ,2016-12-12,
002074.SZ,2016-12-12,
002085.SZ,2016-12-12,
002131.SZ,2016-12-12,
002174.SZ,2016-12-12,
002299.SZ,2016-12-12,
002310.SZ,2016-12-12,
002426.SZ,2016-12-12,
002466.SZ,2016-12-12,
002714.SZ,2016-12-12,
002797.SZ,2016-12-12,
300033.SZ,2016-12-12,
300072.SZ,2016-12-12,
300182.SZ,2016-12-12,
600297.SH,2016-12-12,
600482.SH,2016-12-12,
600498.SH,2016-12-12,
600654.SH,2016-12-12,
600754.SH,2016-12-12,
601127.SH,2016-12-12,
601155.SH,2016-12-12,
601611.SH,2016-12-12,
601877.SH,2016-12-12,
000001.SZ,2016-06-01,0.7165
000002.SZ,2016-06-01,2.2644
000009.SZ,2016-06-01,0.2001
000027.SZ,2016-06-01,0.0923
000039.SZ,2016-06-01,0.1255
000046.SZ,2016-06-01,0.1843
000060.SZ,2016-06-01,0.1581
000061.SZ,2016-06-01,0.1276
000063.SZ,2016-06-01,0.3865
000069.SZ,2016-06-01,0.258
000100.SZ,2016-06-01,0.3479
000156.SZ,2016-06-01,0.0292
000157.SZ,2016-06-01,0.2172
000166.SZ,2016-06-01,0.4472
000333.SZ,2016-06-01,0.8736
000338.SZ,2016-06-01,0.2282
000402.SZ,2016-06-01,0.1781
000413.SZ,2016-06-01,0.1747
000415.SZ,2016-06-01,0.1511
000423.SZ,2016-06-01,0.288
000425.SZ,2016-06-01,0.162
000503.SZ,2016-06-01,0.335
000538.SZ,2016-06-01,0.3869
000540.SZ,2016-06-01,0.1434
000559.SZ,2016-06-01,0.2032
000568.SZ,2016-06-01,0.2063
000623.SZ,2016-06-01,0.2144
000625.SZ,2016-06-01,0.3879
000630.SZ,2016-06-01,0.1197
000651.SZ,2016-06-01,1.1048
000686.SZ,2016-06-01,0.2057
000709.SZ,2016-06-01,0.1421
000712.SZ,2016-06-01,0.102
000725.SZ,2016-06-01,0.6728
000728.SZ,2016-06-01,0.2358
000729.SZ,2016-06-01,0.1363
000738.SZ,2016-06-01,0.1406
000750.SZ,2016-06-01,0.1946
000768.SZ,2016-06-01,0.2306
000776.SZ,2016-06-01,0.572
000778.SZ,2016-06-01,0.1321
000783.SZ,2016-06-01,0.4009
000792.SZ,2016-06-01,0.1687
000793.SZ,2016-06-01,0.1984
000800.SZ,2016-06-01,0.1287
000825.SZ,2016-06-01,0.0868
000826.SZ,2016-06-01,0.185
000858.SZ,2016-06-01,0.6783
000876.SZ,2016-06-01,0.2141
000883.SZ,2016-06-01,0.1094
000895.SZ,2016-06-01,0.2526
000898.SZ,2016-06-01,0.0851
000917.SZ,2016-06-01,0.2437
000963.SZ,2016-06-01,0.1897
000999.SZ,2016-06-01,0.1063
001979.SZ,2016-06-01,0.3994
002007.SZ,2016-06-01,0.1758
002008.SZ,2016-06-01,0.2331
002024.SZ,2016-06-01,0.59
002065.SZ,2016-06-01,0.2345
002081.SZ,2016-06-01,0.1604
002129.SZ,2016-06-01,0.1309
002142.SZ,2016-06-01,0.3424
002146.SZ,2016-06-01,0.1055
002153.SZ,2016-06-01,0.1019
002195.SZ,2016-06-01,0.0882
002202.SZ,2016-06-01,0.2843
002230.SZ,2016-06-01,0.3156
002236.SZ,2016-06-01,0.2744
002241.SZ,2016-06-01,0.2971
002252.SZ,2016-06-01,0.2464
002292.SZ,2016-06-01,0.1885
002294.SZ,2016-06-01,0.0984
